nodeId,joinsLegs,longitude,latitude
1403249598,3,0.149835,52.212571
1403249602,3,0.147378,52.208961
1403249604,1,0.147811,52.206989
1403249606,3,0.150489,52.213169
1403249620,3,0.149374,52.210035
1403249623,1,0.149283,52.207290
1403249624,3,0.155084,52.214421
1403249625,3,0.148316,52.210144
1403249645,3,0.147637,52.209058
1403249655,1,0.148333,52.208173
1403249659,1,0.149639,52.209930
1403305893,1,0.161400,52.242165
1403306206,3,0.160261,52.242654
1406072518,3,0.136761,52.224936
1406072525,3,0.136515,52.225102
1406072534,3,0.137206,52.224526
1406072535,2,0.136927,52.224702
1406072536,2,0.137313,52.225880
1406072537,3,0.136280,52.225262
1406072552,3,0.137270,52.225548
1406093615,2,0.118494,52.220903
1406093623,3,0.119365,52.222411
1406093635,4,0.121666,52.215899
1406093642,3,0.119713,52.222374
1406093644,4,0.126136,52.216633
1406093651,4,0.119253,52.222120
1406093656,3,0.126487,52.216536
1406093661,1,0.121033,52.215522
1406093663,1,0.119159,52.221155
1406093664,3,0.122964,52.213709
1406093670,3,0.112357,52.221845
1406093677,2,0.126091,52.216596
1406093687,1,0.120935,52.215032
1406093689,3,0.126717,52.216692
1406093722,3,0.118639,52.221142
1406093737,3,0.125234,52.214777
1406093751,3,0.118792,52.221058
1406093765,1,0.122032,52.215826
1406093769,4,0.126403,52.216578
1406093787,3,0.119420,52.222511
1406093798,4,0.119557,52.222417
1406093810,1,0.109527,52.221211
1406093827,3,0.118513,52.221092
1406093881,3,0.118987,52.221753
1406093885,3,0.121635,52.218257
1406093888,3,0.119329,52.222228
1406093890,3,0.125273,52.214796
1406093894,1,0.126009,52.216210
1406093902,4,0.118469,52.221025
1406093909,4,0.126239,52.216434
1406093913,4,0.118606,52.220879
1406093929,1,0.122601,52.213939
1406093931,1,0.123465,52.213584
1406093934,1,0.121751,52.215039
1406093938,1,0.120211,52.214685
1406093939,3,0.126287,52.216658
1406093946,2,0.118771,52.220866
1406093954,1,0.124479,52.216873
1406093957,1,0.124137,52.214905
1406093963,3,0.119029,52.221637
1406093967,3,0.120576,52.215386
1406093979,3,0.126360,52.214595
1406093982,3,0.116670,52.221430
1406093984,3,0.122562,52.218834
1406093986,3,0.123913,52.214382
1406094003,4,0.126108,52.216082
1406094031,4,0.118480,52.222715
1406094033,3,0.118609,52.221105
1406094037,4,0.119514,52.222549
1406094044,2,0.117544,52.219178
1406094060,1,0.116678,52.220036
1406094062,3,0.119470,52.222440
1406094072,1,0.122794,52.218872
1406094078,3,0.126341,52.216395
1406094096,3,0.121627,52.214743
1406094098,1,0.123786,52.215341
1406094111,1,0.124472,52.215372
1406094115,1,0.119561,52.222607
1406094121,3,0.124208,52.215183
1406094129,2,0.122664,52.218780
