id,quietness,speed,pause,cyclable,walkable
106276454,80,24,0,1,1
106276455,80,24,0,1,1
106277817,80,24,0,1,1
106281093,60,20,0,1,1
106281096,80,24,0,1,1
106281098,50,6,0,0,1
106281099,80,24,0,1,1
106281101,60,20,0,1,1
106281103,80,24,0,1,1
106281106,80,24,0,1,1
106281109,80,24,0,1,1
106281111,80,24,0,1,1
106286032,50,6,0,0,1
106286777,50,6,0,0,1
106296676,60,20,0,1,1
106297031,80,24,0,1,1
106297114,80,24,0,1,1
106297908,80,24,0,1,1
106306650,80,24,0,1,1
106306661,60,20,0,1,1
106306669,60,20,0,1,1
106306680,50,6,0,0,1
106306687,80,24,0,1,1
106310110,60,20,0,1,1
106310120,80,24,0,1,1
106310125,50,6,0,0,1
106310129,50,6,0,0,1
106310135,80,24,0,1,1
106310141,50,6,0,0,1
106310150,50,6,0,0,1
106310153,50,6,0,0,1
106310157,50,6,0,0,1
106310164,60,20,0,1,1
106310174,60,20,0,1,1
106310179,60,20,0,1,1
106310185,50,6,0,0,1
106310191,60,20,0,1,1
106320932,70,24,0,1,1
106320947,80,24,0,1,1
106320974,80,24,0,1,1
106320985,80,24,0,1,1
106320990,70,24,0,1,1
106321001,50,24,0,1,0
106321014,50,24,0,1,0
106321025,80,24,0,1,1
106330961,90,24,0,1,1
106331217,50,6,0,0,1
106366576,60,20,0,1,1
106368199,60,20,0,1,1
106368202,60,20,0,1,1
106368624,75,24,0,1,1
106368627,75,24,0,1,1
106368629,80,24,0,1,1
106368632,50,6,0,0,1
106368634,80,24,0,1,1
106368637,80,24,0,1,1
106368640,80,24,0,1,1
106368643,80,24,0,1,1
106368645,75,24,0,1,1
106369123,80,24,0,1,1
106369126,80,24,0,1,1
106369129,80,24,0,1,1
106375190,30,2,2,0,1
106376218,60,20,0,1,1
106376219,60,20,0,1,1
106376220,60,20,0,1,1
106376221,50,6,0,0,1
106408133,50,6,0,0,1
106408134,50,6,0,0,1
106408136,50,6,0,0,1
106408137,60,20,0,1,1
106408138,50,6,0,0,1
106408139,50,6,0,0,1
106408141,50,6,0,0,1
106408142,50,6,0,0,1
106408145,50,6,0,0,1
106408146,50,6,0,0,1
106444563,80,24,0,1,1
106446525,80,24,0,1,1
106446528,80,24,0,1,1
106446531,80,24,0,1,1
106446532,80,24,0,1,1
106446534,80,24,0,1,1
106446536,80,24,0,1,1
106459163,80,24,0,1,1
106459165,80,24,0,1,1
106459169,80,24,0,1,1
106459172,80,24,0,1,1
106488048,60,24,0,1,1
106488049,60,24,0,1,1
106488052,60,20,0,1,1
106488054,60,20,0,1,1
106488055,50,24,0,1,0
106488060,70,24,0,1,0
106488061,80,24,0,1,1
106493730,80,24,0,1,1
106493731,80,24,0,1,1
106493732,80,24,0,1,1
106500174,60,20,0,1,1
106500176,60,20,0,1,1
106500177,60,20,0,1,1
106500178,60,20,0,1,1
106500179,60,20,0,1,1
106500180,60,20,0,1,1
106500181,60,20,0,1,1
106500919,70,24,0,1,1
106516436,80,24,0,1,1
106516438,80,24,0,1,1
106516440,20,24,0,1,0
106516448,80,24,0,1,1
106516451,80,24,0,1,1
106516454,70,24,0,1,1
106516457,80,24,0,1,1
106516462,20,24,0,1,0
106516465,80,24,0,1,1
106516467,90,24,0,1,1
106522057,50,6,0,0,1
106522234,80,24,0,1,1
106522320,50,6,0,0,1
106566722,80,24,0,1,1
106566724,80,24,0,1,1
106567526,80,24,0,1,1
106567529,80,24,0,1,1
106567532,80,24,0,1,1
106568224,50,6,0,0,1
106573143,80,24,0,1,1
106573144,80,24,0,1,1
106573145,80,24,0,1,1
106573147,80,24,0,1,1
106573148,60,20,0,1,1
106573149,60,20,0,1,1
106573150,80,24,0,1,1
106573295,80,24,0,1,1
106574774,50,6,0,0,1
106574775,60,20,0,1,1
106574776,80,20,0,1,1
106574777,60,20,0,1,1
106676416,60,24,0,1,1
106676418,60,20,0,1,1
106676421,80,24,0,1,1
106676423,60,24,0,1,1
106676426,70,24,0,1,1
106678893,80,24,0,1,1
106678895,80,24,0,1,1
106678897,90,24,0,1,1
106678899,90,24,0,1,1
106678901,60,20,0,1,1
106706893,50,6,0,0,1
106706894,80,24,0,1,1
106706895,50,6,0,0,1
106706896,80,24,0,1,1
106706897,80,24,0,1,1
106706898,80,24,0,1,1
106706899,50,6,0,0,1
106706900,50,6,0,0,1
106706901,25,1,15,0,1
106706902,50,6,0,0,1
106706903,80,24,0,1,1
106706904,50,6,0,0,1
106706905,80,24,0,1,1
106706906,50,6,0,0,1
106706907,50,6,0,0,1
106706908,50,6,0,0,1
106706909,50,6,0,0,1
106706910,80,24,0,1,1
106706911,50,6,0,0,1
106706912,50,6,0,0,1
106744661,60,20,0,1,1
106744665,80,24,0,1,1
106759139,80,24,0,1,1
106759140,60,20,0,1,1
106759141,25,24,0,1,0
106759142,70,24,0,1,1
106759144,80,24,0,1,1
106759145,80,24,0,1,1
106759147,50,6,0,0,1
106759148,80,24,0,1,1
106767541,60,24,0,1,1
106767542,80,24,0,1,1
106767543,80,24,0,1,1
106767544,80,24,0,1,1
106767545,80,24,0,1,1
106767546,80,24,0,1,1
106767548,80,24,0,1,1
106802880,80,24,0,1,1
106802883,50,6,0,0,1
106802884,80,24,0,1,1
106802887,80,24,0,1,1
106802888,80,24,0,1,1
106844840,90,26,0,1,1
106844841,60,20,0,1,1
106844842,60,20,0,1,1
106844843,60,20,0,1,1
106844844,80,24,0,1,1
106844845,80,24,0,1,1
106844846,80,24,0,1,1
106844847,60,20,0,1,1
106844848,90,26,0,1,1
106844849,60,20,0,1,1
106844850,80,24,0,1,1
106844851,80,24,0,1,1
106844852,60,20,0,1,1
106844853,80,24,0,1,1
106844854,60,20,0,1,1
106844855,80,24,0,1,1
106844856,100,27,0,1,1
106844857,80,24,0,1,1
106860195,80,24,0,1,1
106860196,80,24,0,1,1
106860197,80,24,0,1,1
106860198,70,24,0,1,1
106860199,60,20,0,1,1
106860500,60,20,0,1,1
106860501,80,24,0,1,1
106860502,80,24,0,1,1
106860503,60,20,0,1,1
106860504,80,24,0,1,1
106860505,80,24,0,1,1
106860506,80,24,0,1,1
106860507,60,20,0,1,1
106860508,80,24,0,1,1
106860509,80,24,0,1,1
106861276,60,20,0,1,1
106861282,60,20,0,1,1
106861309,60,20,0,1,1
106861334,60,20,0,1,1
106861354,60,20,0,1,1
106861355,60,20,0,1,1
106861364,60,20,0,1,1
106861373,60,20,0,1,1
106861376,60,20,0,1,1
106879156,80,24,0,1,1
106879157,80,24,0,1,1
106879158,80,24,0,1,1
106879159,50,6,0,0,1
106879160,70,24,0,1,1
106879161,60,20,0,1,1
106879162,60,20,0,1,1
106879163,60,20,0,1,1
106879165,60,20,0,1,1
106879593,70,24,0,1,1
106879596,60,20,0,1,1
106879600,80,24,0,1,1
106879605,80,24,0,1,1
106879608,80,24,0,1,1
106879611,80,24,0,1,1
106879614,80,24,0,1,1
106879618,80,24,0,1,1
106879621,80,24,0,1,1
106879622,80,24,0,1,1
106879623,80,24,0,1,1
106879624,80,24,0,1,1
106903386,80,24,0,1,1
106903388,60,20,0,1,1
106903389,60,20,0,1,1
106903392,80,24,0,1,1
106903397,60,20,0,1,1
106903400,60,20,0,1,1
106903403,70,24,0,1,1
106903404,70,24,0,1,1
106903405,70,24,0,1,1
106938774,70,24,0,1,1
106938775,80,24,0,1,1
106938776,80,24,0,1,1
106949938,60,24,0,1,1
106949939,70,24,0,1,1
106949940,70,24,0,1,1
106949941,70,24,0,1,1
106949942,70,24,0,1,1
107005065,50,6,0,0,1
107005067,60,24,0,1,1
107022112,80,24,0,1,1
107022113,80,24,0,1,1
107022114,80,24,0,1,1
107022115,50,6,0,0,1
107032082,25,24,0,1,0
107032083,25,24,0,1,0
107039048,50,6,0,0,1
107039050,20,24,0,1,0
107039053,20,24,0,1,0
107039056,20,24,0,1,0
107039057,20,24,0,1,0
107039058,20,24,0,1,0
107039059,70,24,0,1,1
107039062,20,24,0,1,0
107039064,20,24,0,1,0
107039067,50,6,0,0,1
107039072,20,24,0,1,0
107039075,20,24,0,1,0
107039078,20,24,0,1,0
107039079,70,24,0,1,1
107039082,100,16,0,1,1
107039086,20,24,0,1,0
107039091,60,24,0,1,1
107039096,60,24,0,1,1
107039098,100,16,0,1,1
107039102,70,24,0,1,1
107039505,80,24,0,1,1
107039508,80,24,0,1,1
107039510,60,20,0,1,1
107039511,80,24,0,1,1
107039512,60,20,0,1,1
107039513,60,20,0,1,1
107039514,80,24,0,1,1
107039515,80,24,0,1,1
107039516,60,20,0,1,1
107048856,60,20,0,1,1
107051090,80,24,0,1,1
107056877,80,24,0,1,1
107056878,80,24,0,1,1
107056879,60,20,0,1,1
107056880,70,24,0,1,1
107062719,50,6,0,0,1
107062725,50,6,0,0,1
107062728,50,6,0,0,1
107062732,50,6,0,0,1
107062744,50,6,0,0,1
107062747,50,6,0,0,1
107065588,50,6,10,1,1
107065589,50,6,0,0,1
107069638,50,6,0,0,1
107069640,50,6,0,0,1
107069647,50,6,0,0,1
107072354,50,6,0,0,1
107072360,50,6,0,0,1
107079002,50,6,0,0,1
107079005,25,1,15,0,1
107098254,50,6,0,0,1
107098255,60,20,0,1,1
107098256,60,20,0,1,1
107101124,50,6,0,0,1
107101125,25,1,15,0,1
107101126,60,20,0,1,1
107101136,60,20,0,1,1
107104408,80,24,0,1,1
107104409,80,24,0,1,1
107104410,60,20,0,1,1
107104411,80,24,0,1,1
107105201,80,24,0,1,1
107105205,80,24,0,1,1
107105588,80,24,0,1,1
107105591,80,24,0,1,1
107105594,80,24,0,1,1
107105598,80,24,0,1,1
107113856,50,6,10,1,1
107113857,70,10,0,1,1
107117269,50,6,10,1,1
107117273,30,2,2,0,1
107117275,54,7,10,1,1
107119249,80,24,0,1,1
107119250,80,24,0,1,1
107119252,80,24,0,1,1
107119253,80,24,0,1,1
107119263,80,24,0,1,1
107119264,80,24,0,1,1
107119267,80,24,0,1,1
107119268,80,24,0,1,1
107119271,80,24,0,1,1
107119274,60,20,0,1,1
107119275,80,24,0,1,1
107119282,80,24,0,1,1
107119288,80,24,0,1,1
107119291,80,24,0,1,1
107119294,60,20,0,1,1
107119295,80,24,0,1,1
107119301,60,24,0,1,1
107119303,80,24,0,1,1
107135089,80,24,0,1,1
107135090,80,24,0,1,1
107135092,80,20,0,1,1
107135094,80,24,0,1,1
107175607,80,24,0,1,1
107175609,80,24,0,1,1
107175610,80,24,0,1,1
107175611,80,24,0,1,1
107175615,80,24,0,1,1
107179705,80,24,0,1,1
107179708,80,24,0,1,1
107179710,60,20,0,1,1
107179715,80,24,0,1,1
107179716,80,24,0,1,1
107179721,80,24,0,1,1
107218538,50,6,0,0,1
107218544,80,24,0,1,1
107218546,80,24,0,1,1
107218552,50,6,0,0,1
107218553,60,20,0,1,1
107253378,80,24,0,1,1
107253379,80,24,0,1,1
107253380,80,24,0,1,1
107253381,80,24,0,1,1
107254969,80,24,0,1,1
107254970,80,24,0,1,1
107254971,80,24,0,1,1
107254972,20,24,0,1,0
107254973,60,20,0,1,1
107254974,80,24,0,1,1
107254975,80,24,0,1,1
107254976,80,24,0,1,1
107254977,80,24,0,1,1
107254978,80,24,0,1,1
107254979,80,24,0,1,1
107254980,80,24,0,1,1
107254982,80,24,0,1,1
107254983,80,24,0,1,1
107254986,20,24,0,1,0
107254987,80,24,0,1,1
107254990,80,24,0,1,1
107255892,80,24,0,1,1
107256130,80,24,0,1,1
107256131,70,24,0,1,1
107256132,80,24,0,1,1
107256133,80,24,0,1,1
107256134,80,24,0,1,1
107256135,80,24,0,1,1
107296513,50,6,0,0,1
107296514,80,24,0,1,1
107296515,70,24,0,1,1
107296516,80,24,0,1,1
107296517,80,24,0,1,1
107296518,80,24,0,1,1
107296519,45,24,0,1,0
107296520,60,20,0,1,1
107296521,60,20,0,1,1
107296522,60,20,0,1,1
107296523,80,24,0,1,1
107296524,60,20,0,1,1
107296525,70,24,0,1,1
107296526,45,24,0,1,0
107296527,70,24,0,1,1
107296528,80,24,0,1,1
107296529,45,24,0,1,0
107296530,25,24,0,1,0
107296531,80,24,0,1,1
107296532,80,24,0,1,1
107296533,50,6,0,0,1
107296534,50,6,0,0,1
107296535,60,20,0,1,1
107296536,25,24,0,1,0
107296537,70,24,0,1,1
107296538,75,24,0,1,1
107296539,100,27,0,1,1
107296540,60,20,0,1,1
107296541,45,24,0,1,0
107296542,70,24,0,1,1
107296543,60,20,0,1,1
107296544,75,24,0,1,1
107296545,70,24,0,1,1
107296546,15,24,0,1,0
107296547,80,24,0,1,1
107296548,25,24,0,1,0
107296549,60,20,0,1,1
107296550,60,20,0,1,1
107298840,30,2,2,1,1
107299611,80,24,0,1,1
107299612,80,24,0,1,1
107299613,60,10,10,1,1
107300390,80,24,0,1,1
107300391,80,24,0,1,1
107300392,80,24,0,1,1
107378822,80,24,0,1,1
107378823,100,27,0,1,1
107378826,50,6,0,0,1
107379155,80,24,0,1,1
107379156,80,24,0,1,1
107428440,100,27,0,1,1
107428447,25,24,0,1,0
107428459,100,27,0,1,1
107428486,100,16,0,1,1
107429059,70,24,0,1,1
107429060,70,24,0,1,1
107429061,70,24,0,1,1
107429062,90,24,0,1,1
107429063,70,24,0,1,1
107429064,70,24,0,1,1
107437534,50,6,0,0,1
107437535,60,20,0,1,1
107437536,60,20,0,1,1
107437537,40,24,0,1,0
107437538,60,20,0,1,1
107437539,70,24,0,1,1
107437540,100,9,0,0,1
107437541,80,24,0,1,1
107437542,60,20,0,1,1
107437543,80,24,0,1,1
107437544,80,24,0,1,1
107437545,70,24,0,1,1
107437546,70,6,3,0,1
107437547,70,24,0,1,1
107437548,90,24,0,1,1
107437549,100,9,0,0,1
107437550,20,24,0,1,0
107437551,70,24,0,1,1
107437552,80,24,0,1,1
107437553,80,24,0,1,1
107437554,80,24,0,1,1
107437555,80,24,0,1,1
107437556,50,6,0,0,1
107437557,70,24,0,1,1
107437558,80,24,0,1,1
107437559,70,24,0,1,1
107437560,70,24,0,1,1
107437561,40,24,0,1,1
107437562,70,24,0,1,1
107437563,60,20,0,1,1
107437564,80,24,0,1,1
107437565,80,24,0,1,1
107437566,80,24,0,1,1
107437567,80,24,0,1,1
107440990,80,24,0,1,1
107440992,80,24,0,1,1
107440994,25,24,0,1,0
107440995,80,24,0,1,1
107443784,60,20,0,1,1
107443785,80,24,0,1,1
107445241,50,6,0,0,1
107450863,80,24,0,1,1
107450864,80,24,0,1,1
107450865,80,24,0,1,1
107450866,50,6,0,0,1
107460369,20,24,0,1,0
107460370,20,24,0,1,0
107460371,50,6,0,0,1
107460372,70,24,0,1,1
107460373,80,24,0,1,1
107460374,20,24,0,1,0
107460375,50,6,0,0,1
107460376,80,24,0,1,1
107471975,80,24,0,1,1
107471976,80,24,0,1,1
107479812,50,6,0,0,1
107479813,80,20,0,1,1
107483716,20,24,0,1,0
107483718,80,24,0,1,1
107483719,70,24,0,1,1
107483721,70,24,0,1,1
107483722,70,24,0,1,1
107483723,70,24,0,1,1
107483724,70,24,0,1,1
107483725,90,16,0,1,1
107483727,20,24,0,1,0
107486170,70,24,0,1,1
107486171,100,27,0,1,1
107486174,70,24,0,1,1
107486175,80,24,0,1,1
107530721,60,20,0,1,1
107530723,60,20,0,1,1
107530724,60,20,0,1,1
107530725,60,20,0,1,1
107530726,60,20,0,1,1
107537744,60,20,0,1,1
107585044,80,24,0,1,1
107585045,25,24,0,1,0
107585046,50,6,0,0,1
107585047,90,24,0,1,1
107585048,60,20,0,1,1
107585049,60,20,0,1,1
107585050,80,24,0,1,1
107585051,80,24,0,1,1
107585052,80,24,0,1,1
107585053,25,24,0,1,0
107585054,70,24,0,1,1
107585055,70,24,0,1,1
107585056,60,20,0,1,1
107585057,80,24,0,1,1
107585058,60,20,0,1,1
107585059,25,24,0,1,0
107585060,80,24,0,1,1
107585061,80,24,0,1,1
107585062,60,20,0,1,1
107585063,60,20,0,1,1
107585064,80,24,0,1,1
107801366,50,6,0,0,1
107801367,80,24,0,1,1
107801368,80,24,0,1,1
107801369,80,24,0,1,1
107801370,80,24,0,1,1
107801372,80,24,0,1,1
107801373,80,24,0,1,1
107801374,80,24,0,1,1
107813250,80,24,0,1,1
107813252,25,24,0,1,0
107813253,25,24,0,1,0
107813255,80,24,0,1,1
107813258,80,24,0,1,1
107819467,60,20,0,1,1
107819468,80,24,0,1,1
107820873,80,24,0,1,1
107860609,80,24,0,1,1
107860611,70,24,0,1,1
107912350,60,20,0,1,1
107912352,60,20,0,1,1
107912564,60,20,0,1,1
107912566,60,20,0,1,1
107912568,80,24,0,1,1
107912570,70,24,0,1,1
108049378,80,24,0,1,1
108049380,80,24,0,1,1
108049445,80,20,0,1,1
108049757,80,24,0,1,1
108050067,100,30,0,1,1
108050068,50,6,0,0,1
108050069,50,6,0,0,1
108050071,80,20,0,1,1
108050072,50,6,0,0,1
108050073,100,30,0,1,1
108233995,70,24,0,1,1
108233996,70,24,0,1,1
108234586,100,27,0,1,1
108234587,20,24,0,1,0
108234590,50,6,0,0,1
108234591,20,24,0,1,0
108398666,50,6,0,0,1
108832761,60,20,0,1,1
108832780,60,20,0,1,1
108832794,60,20,0,1,1
108832806,60,20,0,1,1
108841062,60,20,0,1,1
108841077,60,20,0,1,1
108841680,70,6,3,0,1
108841681,60,20,0,1,1
108842436,50,6,0,0,1
108842445,50,6,0,0,1
108842454,50,6,0,0,1
108842464,50,6,0,0,1
108842670,55,27,0,1,0
108842671,55,27,0,1,0
108842672,45,24,0,1,0
108842673,45,24,0,1,0
109049362,100,27,0,1,1
109049363,100,16,0,1,1
109049365,60,20,0,1,1
109049368,100,27,0,1,1
109050619,60,20,0,1,1
109050623,60,20,0,1,1
109050624,60,20,0,1,1
109050626,60,20,0,1,1
109052592,60,20,0,1,1
109052593,60,20,0,1,1
109052595,60,20,0,1,1
109052596,60,20,0,1,1
109052597,60,20,0,1,1
109187609,60,20,0,1,1
109196963,80,24,0,1,1
109197326,36,8,2,1,1
109197355,90,24,0,1,1
109386835,60,20,0,1,1
109995386,80,24,0,1,1
110209175,80,24,0,1,1
110214891,25,1,15,0,1
110445102,50,6,0,0,1
110445106,50,6,0,0,1
110447990,50,6,0,0,1
110448006,50,6,0,0,1
110448022,50,6,0,0,1
110593779,80,24,0,1,1
110593783,70,12,0,1,1
110593784,25,1,15,0,1
110593786,80,24,0,1,1
110593791,60,24,0,1,1
110593793,60,20,0,1,1
110593796,60,20,0,1,1
110593800,60,20,0,1,1
110593801,60,20,0,1,1
110593805,60,24,0,1,1
110593807,60,20,0,1,1
110593811,70,12,0,1,1
110866278,60,20,0,1,1
110919407,50,6,0,0,1
110919408,50,6,10,1,1
110958009,50,6,0,0,1
110958010,60,20,0,1,1
110958013,50,6,0,0,1
110958014,50,6,0,0,1
110958017,50,6,0,0,1
110958019,50,6,0,0,1
110958020,60,20,0,1,1
110958022,50,6,0,0,1
110959136,60,20,0,1,1
111491328,50,6,0,0,1
111491331,50,6,0,0,1
111495495,30,2,2,0,1
111495496,50,6,0,0,1
111495498,50,6,0,0,1
111811478,80,24,0,1,1
111811479,50,6,0,0,1
111811481,70,12,0,1,1
111811482,70,12,0,1,1
111811484,50,6,0,0,1
111811486,50,6,0,0,1
111811488,50,6,0,0,1
111812358,50,6,0,0,1
111973541,80,24,0,1,1
111973542,80,24,0,1,1
111973543,80,24,0,1,1
111973545,50,6,0,0,1
111973546,80,24,0,1,1
111996796,50,6,0,0,1
111997120,50,6,0,0,1
112136995,80,24,0,1,1
112141522,80,24,0,1,1
112362884,90,12,2,1,1
112362887,25,1,15,1,1
112448562,50,6,0,0,1
112448563,25,1,15,0,1
112448566,50,6,0,0,1
112461001,80,24,0,1,1
112586339,60,20,0,1,1
112586345,50,6,0,0,1
112587180,60,20,0,1,1
112587181,60,20,0,1,1
112597873,50,6,0,0,1
112601790,50,6,0,0,1
112676652,70,6,3,0,1
112676653,70,6,3,0,1
112681158,50,6,0,0,1
112681160,50,6,0,0,1
112681451,60,20,0,1,1
112682601,10,24,6,1,0
112683199,50,6,0,0,1
112744436,50,6,0,0,1
112744441,70,6,3,0,1
112744442,50,6,0,0,1
112746818,50,6,0,0,1
112748671,50,6,0,0,1
112748673,55,27,0,1,0
112748674,55,27,0,1,0
112748676,25,1,15,0,1
112748677,50,6,0,0,1
112748679,50,6,0,0,1
112748680,55,27,0,1,0
112786975,50,6,0,0,1
112790810,80,24,0,1,1
112790811,80,24,0,1,1
112797057,80,24,0,1,1
112803862,70,24,0,1,0
112803863,70,24,0,1,0
112803864,50,6,0,0,1
112803865,25,1,15,0,1
112816309,70,12,0,1,1
112816311,70,12,0,1,1
112839511,50,6,0,0,1
112885028,50,6,0,0,1
112885030,60,20,0,1,1
112885032,70,24,0,1,1
112897754,50,6,0,0,1
112897755,100,27,0,1,1
112897756,25,1,15,0,1
112905883,50,6,0,0,1
112905887,50,6,0,0,1
112905888,100,16,0,1,1
112905889,100,30,0,1,1
112905892,50,6,0,0,1
112912668,50,6,0,0,1
112912669,50,6,0,0,1
112912670,60,20,0,1,1
112915688,60,20,0,1,1
113243294,50,6,0,0,1
113243295,50,6,0,0,1
113243300,50,6,0,0,1
113243302,50,6,0,0,1
113243307,50,6,0,0,1
113243308,50,6,0,0,1
113243309,50,6,0,0,1
113647432,50,6,0,0,1
113647433,60,20,0,1,1
114515395,50,6,0,0,1
114515396,50,6,0,0,1
114515397,50,6,0,0,1
114542765,60,20,0,1,1
114542766,60,20,0,1,1
114542767,60,20,0,1,1
114542769,60,20,0,1,1
114650451,50,6,0,0,1
114650452,50,6,0,0,1
114650453,50,6,0,0,1
114650454,50,6,0,0,1
114650455,60,20,0,1,1
114650456,50,6,0,0,1
114650458,80,24,0,1,1
114651622,50,6,0,0,1
115357659,60,27,0,1,0
115386525,100,27,0,1,1
115386527,80,24,0,1,1
115650913,100,24,0,1,1
115652432,50,6,0,0,1
115652433,80,24,0,1,1
115659776,60,20,0,1,1
115659777,60,20,0,1,1
115665383,60,24,0,1,1
115665384,20,24,0,1,0
115665385,80,24,0,1,1
115714091,50,6,10,1,1
115714093,25,1,15,0,1
115714094,50,6,0,0,1
116175717,90,16,0,1,1
116175815,50,6,0,0,1
116339237,50,6,0,0,1
116341394,60,20,0,1,1
116341396,60,20,0,1,1
116341397,90,16,0,1,1
116341399,70,12,0,1,1
116341401,70,12,0,1,1
116341691,50,6,0,0,1
116342532,60,20,0,1,1
116342533,60,20,0,1,1
116342536,60,20,0,1,1
116342537,60,20,0,1,1
116342538,25,1,15,0,1
116342539,60,20,0,1,1
116346192,60,20,0,1,1
116355125,60,20,0,1,1
116497978,30,2,2,0,1
116498731,30,2,2,0,1
116498732,30,2,2,0,1
116498733,25,1,15,0,1
116503913,50,6,0,0,1
116503916,50,6,0,0,1
116503917,50,6,0,0,1
116503918,50,6,0,0,1
116503919,50,6,0,0,1
116503922,50,6,0,0,1
116503923,50,6,0,0,1
116504321,50,6,0,0,1
116506766,50,6,0,0,1
116506770,50,6,0,0,1
116506771,50,6,0,0,1
116506772,50,6,0,0,1
116506774,25,1,15,0,1
116506777,100,27,0,1,0
116508598,60,20,0,1,1
116508599,60,20,0,1,1
116508600,60,20,0,1,1
116508601,60,20,0,1,1
116650950,70,6,3,0,1
116659657,80,24,0,1,1
116803301,50,6,0,0,1
116822228,80,24,0,1,1
116822229,80,24,0,1,1
116862294,60,20,0,1,1
116868113,100,16,0,1,1
116868114,80,24,0,1,1
116868115,100,16,0,1,1
116868116,60,24,0,1,1
116868117,100,27,0,1,1
116868118,90,27,0,1,1
116868119,100,27,0,1,1
116895742,50,6,0,0,1
116895870,25,1,15,0,1
116930769,50,6,0,0,1
117066428,30,27,0,1,0
117066430,70,24,0,1,1
117082626,20,24,0,1,0
117087071,60,20,0,1,1
117087072,60,20,0,1,1
117087074,60,20,0,1,1
117087076,60,20,0,1,1
117087078,60,20,0,1,1
117087080,60,20,0,1,1
117087081,60,20,0,1,1
117087082,60,20,0,1,1
117087083,60,20,0,1,1
117087084,60,20,0,1,1
117087086,60,20,0,1,1
117087087,60,20,0,1,1
117087088,60,20,0,1,1
117087089,60,20,0,1,1
117087091,60,20,0,1,1
117087092,60,20,0,1,1
117087094,60,20,0,1,1
117087095,60,20,0,1,1
117087097,60,20,0,1,1
117368109,80,24,0,1,1
117368110,60,20,0,1,1
117368111,50,6,0,0,1
117368112,50,6,10,1,1
117368113,80,20,0,1,1
117368115,60,20,0,1,1
117428862,60,20,0,1,1
117428868,60,20,0,1,1
117428883,60,20,0,1,1
117482906,60,20,0,1,1
117688279,60,20,0,1,1
117688285,25,24,0,1,0
119689662,60,20,0,1,1
119689676,90,23,0,1,1
120182864,50,6,0,0,1
120182865,60,20,0,1,1
120182866,25,1,15,0,1
120182867,25,1,15,0,1
120182868,60,20,0,1,1
120182869,90,16,0,1,1
120182870,60,20,0,1,1
120182871,90,16,0,1,1
120182872,90,16,0,1,1
120458940,20,24,0,1,0
120510929,70,24,0,1,1
120510930,60,24,0,1,1
120510931,80,24,0,1,1
120512720,50,6,0,0,1
120513077,70,24,0,1,1
120513078,70,24,0,1,1
120513087,50,6,0,0,1
120513146,50,6,0,0,1
120514514,80,24,0,1,1
120797952,100,27,0,1,1
120819816,100,27,0,1,1
120860283,50,6,0,0,1
120860285,80,24,0,1,1
120860288,50,6,0,0,1
120860298,25,1,15,0,1
120866645,50,6,0,0,1
120866646,50,6,0,0,1
120876235,80,24,0,1,1
120876240,80,24,0,1,1
120876650,80,24,0,1,1
120876704,80,24,0,1,1
120876705,80,24,0,1,1
121093796,50,6,0,0,1
121093797,50,6,0,0,1
121093799,50,6,0,0,1
121093801,50,6,0,0,1
121093804,50,6,0,0,1
121093806,60,20,0,1,1
121129245,80,24,0,1,1
121129247,60,24,0,1,1
121129251,60,24,0,1,1
121129255,80,24,0,1,1
121129258,60,20,0,1,1
121129261,60,20,0,1,1
121129262,60,20,0,1,1
121129265,60,20,0,1,1
121129266,60,20,0,1,1
121129267,60,20,0,1,1
121133768,60,20,0,1,1
121133774,60,20,0,1,1
121133776,60,20,0,1,1
121133778,60,20,0,1,1
121133783,60,20,0,1,1
121264816,50,6,0,0,1
121268674,80,24,0,1,1
121268675,100,30,0,1,1
121268676,60,20,0,1,1
121290129,80,24,0,1,1
121290130,80,24,0,1,1
121290132,60,20,0,1,1
121378878,60,20,0,1,1
121378879,60,20,0,1,1
121378880,60,20,0,1,1
121378881,60,20,0,1,1
121378882,60,20,0,1,1
121378883,60,20,0,1,1
121378884,60,20,0,1,1
121378885,60,20,0,1,1
121378886,60,20,0,1,1
121378887,60,20,0,1,1
121378888,60,20,0,1,1
121378889,60,20,0,1,1
121378890,60,20,0,1,1
121378891,60,20,0,1,1
121378892,60,20,0,1,1
121378893,50,6,0,0,1
121378894,60,20,0,1,1
121378895,60,20,0,1,1
121378896,60,20,0,1,1
121378897,60,20,0,1,1
121378898,60,20,0,1,1
121378899,60,20,0,1,1
121378900,60,20,0,1,1
121378901,60,20,0,1,1
121378902,60,20,0,1,1
121378903,60,20,0,1,1
121378904,60,20,0,1,1
121378905,60,20,0,1,1
121378906,60,20,0,1,1
121378952,60,20,0,1,1
121379203,50,6,0,0,1
121379204,60,20,0,1,1
121379205,50,6,0,0,1
121379206,50,6,0,0,1
121380439,50,6,0,0,1
121380440,60,20,0,1,1
121381299,10,24,6,1,0
121381300,30,27,0,1,0
121381301,20,24,0,1,0
121381302,20,24,0,1,0
121381303,60,24,0,1,1
121381306,20,24,0,1,0
121381307,10,24,6,1,0
121381309,20,24,0,1,0
121381310,10,24,6,1,0
121381311,60,24,0,1,1
121381313,20,24,0,1,0
121387726,60,20,0,1,1
121389308,25,24,0,1,0
121389374,80,24,0,1,1
121390009,70,24,0,1,1
121390011,60,20,0,1,1
